stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,swarm_efficiency
stage1g_single_agent_delivery_obstacles,7,1,215914,3266,1,300,240,1,2,233.14508056640625,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,99,2,4,2,1.0,3,0.030303030303030304,0.1111111111111111,0.030303030303030304,-0.8750000000000002,0.0,0.0,0.0,0.04040404040404041
stage1g_single_agent_delivery_obstacles,7,1,216066,3267,1,300,240,1,2,231.19287109375,4.0,4.0,4.0,0.13986013986013987,0.0,0,0,0,152,2,24,22,1.0,7,0.19736842105263158,0.2631578947368421,0.1118421052631579,-3.394999999999999,0.0,0.0,0.0,0.02631578947368421
stage1g_single_agent_delivery_obstacles,7,1,216266,3268,1,300,240,1,2,110.42533874511719,2.0,2.0,2.0,0.06293706293706294,0.0,0,0,2,200,2,26,24,1.0,5,0.065,0.12,0.045,-1.9950000000000006,0.0,0.0,0.0,0.01
stage1g_single_agent_delivery_obstacles,7,1,216466,3269,1,300,240,1,2,158.89794921875,4.0,4.0,3.0,0.11188811188811189,0.0,0,0,0,200,42,65,23,0.75,7,0.15,0.225,0.115,-3.954999999999998,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,216599,3270,1,300,240,1,2,230.90695190429688,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,133,2,11,9,1.0,7,0.17293233082706766,0.2631578947368421,0.09022556390977443,-2.870000000000001,0.0,0.0,0.0,0.03007518796992481
stage1g_single_agent_delivery_obstacles,7,1,216788,3271,1,300,240,1,2,231.97103881835938,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,189,14,46,32,1.0,6,0.13227513227513227,0.18518518518518517,0.07407407407407407,-2.9399999999999995,0.0,0.0,0.0,0.021164021164021163
stage1g_single_agent_delivery_obstacles,7,1,216988,3272,1,300,240,1,2,173.54132080078125,3.0,3.0,3.0,0.0979020979020979,0.0,0,0,1,200,66,81,15,1.0,3,0.095,0.125,0.035,-1.9950000000000008,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,217153,3273,1,300,240,1,2,230.18795776367188,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,165,17,37,20,1.0,7,0.26666666666666666,0.3333333333333333,0.22424242424242424,-5.145000000000004,0.0,0.0,0.0,0.024242424242424242
stage1g_single_agent_delivery_obstacles,7,1,217353,3274,1,300,240,1,2,155.00245666503906,4.0,4.0,3.0,0.09090909090909091,0.0,0,0,0,200,2,120,118,0.75,11,0.325,0.445,0.195,-7.595000000000012,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,217487,3275,1,300,240,1,2,229.03787231445312,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,134,2,15,13,1.0,1,0.09701492537313433,0.20149253731343283,0.08955223880597014,-2.31,0.0,0.0,0.0,0.029850746268656716
stage1g_single_agent_delivery_obstacles,7,1,217687,3276,1,300,240,1,2,154.02023315429688,4.0,4.0,3.0,0.09090909090909091,0.0,0,0,0,200,8,61,53,0.75,11,0.44,0.505,0.31,-9.240000000000018,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,217887,3277,1,300,240,1,2,148.1073760986328,4.0,4.0,3.0,0.0979020979020979,0.0,0,0,0,200,1,18,17,0.75,13,0.475,0.585,0.395,-10.955000000000027,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,218009,3278,1,300,240,1,2,234.63885498046875,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,122,9,12,3,1.0,2,0.10655737704918032,0.13934426229508196,0.02459016393442623,-1.2950000000000004,0.0,0.0,0.0,0.03278688524590164
stage1g_single_agent_delivery_obstacles,7,1,218126,3279,1,300,240,1,2,232.54376220703125,4.0,4.0,4.0,0.0979020979020979,0.0,0,0,0,117,11,35,24,1.0,4,0.1111111111111111,0.20512820512820512,0.06837606837606838,-1.9600000000000006,0.0,0.0,0.0,0.03418803418803419
stage1g_single_agent_delivery_obstacles,7,1,218326,3280,1,300,240,1,2,160.28909301757812,4.0,4.0,3.0,0.1258741258741259,0.0,0,0,0,200,14,20,6,0.75,6,0.12,0.175,0.075,-2.9749999999999996,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,218526,3281,1,300,240,1,2,151.6986846923828,4.0,4.0,3.0,0.08391608391608392,0.0,0,0,0,200,11,40,29,0.75,12,0.385,0.49,0.26,-8.680000000000017,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,218646,3282,1,300,240,1,2,231.13534545898438,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,120,7,28,21,1.0,6,0.225,0.30833333333333335,0.11666666666666667,-3.0799999999999996,0.0,0.0,0.0,0.03333333333333333
stage1g_single_agent_delivery_obstacles,7,1,218777,3283,1,300,240,1,2,223.98724365234375,4.0,4.0,4.0,0.04895104895104895,0.0,0,0,0,131,3,31,28,1.0,9,0.1984732824427481,0.4122137404580153,0.21374045801526717,-4.7600000000000025,0.0,0.0,0.0,0.030534351145038167
stage1g_single_agent_delivery_obstacles,7,1,218977,3284,1,300,240,1,2,146.839599609375,4.0,4.0,3.0,0.06993006993006994,0.0,0,0,0,200,2,27,25,0.75,13,0.42,0.565,0.23,-9.520000000000021,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,219177,3285,1,300,240,1,2,150.5543975830078,4.0,4.0,3.0,0.06993006993006994,0.0,0,0,0,200,2,65,63,0.75,13,0.395,0.515,0.225,-8.785000000000016,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,219371,3286,1,300,240,1,2,227.25039672851562,4.0,4.0,4.0,0.15384615384615385,0.0,0,0,0,194,37,52,15,1.0,8,0.28350515463917525,0.4020618556701031,0.07731958762886598,-5.985000000000004,0.0,0.0,0.0,0.020618556701030927
stage1g_single_agent_delivery_obstacles,7,1,219464,3287,1,300,240,1,2,233.0838623046875,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,93,2,12,10,1.0,5,0.20430107526881722,0.2903225806451613,0.13978494623655913,-2.345,0.0,0.0,0.0,0.043010752688172046
stage1g_single_agent_delivery_obstacles,7,1,219635,3288,1,300,240,1,2,232.65090942382812,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,171,27,31,4,1.0,3,0.023391812865497075,0.08187134502923976,0.017543859649122806,-1.0850000000000004,0.0,0.0,0.0,0.023391812865497075
stage1g_single_agent_delivery_obstacles,7,1,219764,3289,1,300,240,1,2,232.85653686523438,4.0,4.0,4.0,0.11888111888111888,0.0,0,0,0,129,2,20,18,1.0,6,0.14728682170542637,0.23255813953488372,0.08527131782945736,-2.4850000000000008,0.0,0.0,0.0,0.031007751937984496
stage1g_single_agent_delivery_obstacles,7,1,219964,3290,1,300,240,1,2,100.87714385986328,3.0,3.0,2.0,0.16783216783216784,0.0,0,0,1,200,107,120,13,0.6666666666666666,5,0.17,0.22,0.04,-3.3599999999999977,0.0,0.0,0.0,0.01
stage1g_single_agent_delivery_obstacles,7,1,220050,3291,1,300,240,1,2,233.4873504638672,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,86,3,6,3,1.0,2,0.08139534883720931,0.16279069767441862,0.06976744186046512,-1.1900000000000002,0.0,0.0,0.0,0.046511627906976744
stage1g_single_agent_delivery_obstacles,7,1,220188,3292,1,300,240,1,2,231.62973022460938,4.0,4.0,4.0,0.14685314685314685,0.0,0,0,0,138,18,34,16,1.0,6,0.2391304347826087,0.3188405797101449,0.057971014492753624,-3.3599999999999977,0.0,0.0,0.0,0.028985507246376812
stage1g_single_agent_delivery_obstacles,7,1,220388,3293,1,300,240,1,2,167.76708984375,3.0,3.0,3.0,0.1258741258741259,0.0,0,0,1,200,44,64,20,1.0,6,0.09,0.17,0.075,-2.9049999999999994,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,220500,3294,1,300,240,1,2,229.5559844970703,4.0,4.0,4.0,0.055944055944055944,0.0,0,0,0,112,5,8,3,1.0,3,0.09821428571428571,0.21428571428571427,0.07142857142857142,-1.9600000000000006,0.0,0.0,0.0,0.03571428571428571
stage1g_single_agent_delivery_obstacles,7,1,220657,3295,1,300,240,1,2,223.38870239257812,4.0,4.0,4.0,0.0979020979020979,0.0,0,0,0,157,2,29,27,1.0,13,0.4140127388535032,0.6050955414012739,0.25477707006369427,-8.050000000000015,0.0,0.0,0.0,0.025477707006369428
stage1g_single_agent_delivery_obstacles,7,1,220780,3296,1,300,240,1,2,230.1057891845703,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,123,7,12,5,1.0,1,0.016260162601626018,0.08943089430894309,0.024390243902439025,-0.8750000000000002,0.0,0.0,0.0,0.032520325203252036
stage1g_single_agent_delivery_obstacles,7,1,220980,3297,1,300,240,1,2,152.4697265625,4.0,4.0,3.0,0.11888111888111888,0.0,0,0,0,200,9,36,27,0.75,9,0.265,0.375,0.21,-6.7200000000000095,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,221180,3298,1,300,240,1,2,43.04045104980469,2.0,2.0,1.0,0.15384615384615385,0.0,0,0,2,200,21,47,26,0.5,2,0.11,0.135,0.04,-2.170000000000001,0.0,0.0,0.0,0.005
stage1g_single_agent_delivery_obstacles,7,1,221332,3299,1,300,240,1,2,231.56491088867188,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,152,5,8,3,1.0,3,0.09868421052631579,0.13157894736842105,0.046052631578947366,-1.6450000000000005,0.0,0.0,0.0,0.02631578947368421
stage1g_single_agent_delivery_obstacles,7,1,221458,3300,1,300,240,1,2,232.42282104492188,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,126,3,40,37,1.0,5,0.23809523809523808,0.31746031746031744,0.11904761904761904,-3.324999999999999,0.0,0.0,0.0,0.031746031746031744
stage1g_single_agent_delivery_obstacles,7,1,221658,3301,1,300,240,1,2,35.22430419921875,2.0,2.0,1.0,0.13986013986013987,0.0,0,0,2,200,57,78,21,0.5,10,0.245,0.34,0.135,-5.7050000000000045,0.0,0.0,0.0,0.005
stage1g_single_agent_delivery_obstacles,7,1,221775,3302,1,300,240,1,2,232.33285522460938,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,117,2,12,10,1.0,6,0.19658119658119658,0.29914529914529914,0.17094017094017094,-3.15,0.0,0.0,0.0,0.03418803418803419
stage1g_single_agent_delivery_obstacles,7,1,221935,3303,1,300,240,1,2,226.09481811523438,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,160,9,33,24,1.0,7,0.19375,0.2875,0.1,-3.779999999999999,0.0,0.0,0.0,0.025
stage1g_single_agent_delivery_obstacles,7,1,222135,3304,1,300,240,1,2,155.19065856933594,4.0,4.0,3.0,0.08391608391608392,0.0,0,0,0,200,23,31,8,0.75,7,0.285,0.38,0.165,-6.4750000000000085,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,222335,3305,1,300,240,1,2,35.376976013183594,2.0,2.0,1.0,0.1048951048951049,0.0,0,0,2,200,8,127,119,0.5,13,0.425,0.54,0.205,-8.995000000000019,0.0,0.0,0.0,0.005
stage1g_single_agent_delivery_obstacles,7,1,222535,3306,1,300,240,1,2,156.81100463867188,4.0,4.0,3.0,0.1048951048951049,0.0,0,0,0,200,33,36,3,0.75,8,0.35,0.41,0.175,-6.965000000000011,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,222735,3307,1,300,240,1,2,90.75830841064453,3.0,3.0,2.0,0.09090909090909091,0.0,0,0,1,200,7,25,18,0.6666666666666666,12,0.385,0.52,0.285,-9.275000000000018,0.0,0.0,0.0,0.01
stage1g_single_agent_delivery_obstacles,7,1,222830,3308,1,300,240,1,2,234.90037536621094,4.0,4.0,4.0,0.04895104895104895,0.0,0,0,0,95,13,16,3,1.0,2,0.14736842105263157,0.16842105263157894,0.08421052631578947,-1.4000000000000001,0.0,0.0,0.0,0.042105263157894736
stage1g_single_agent_delivery_obstacles,7,1,223011,3309,1,300,240,1,2,228.37335205078125,4.0,4.0,4.0,0.0979020979020979,0.0,0,0,0,181,46,74,28,1.0,7,0.2265193370165746,0.2983425414364641,0.143646408839779,-4.690000000000001,0.0,0.0,0.0,0.022099447513812154
stage1g_single_agent_delivery_obstacles,7,1,223208,3310,1,300,240,1,2,224.2430419921875,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,197,7,16,9,1.0,11,0.37055837563451777,0.47715736040609136,0.30456852791878175,-8.680000000000017,0.0,0.0,0.0,0.02030456852791878
stage1g_single_agent_delivery_obstacles,7,1,223408,3311,1,300,240,1,2,149.70970153808594,4.0,4.0,3.0,0.09090909090909091,0.0,0,0,0,200,2,13,11,0.75,10,0.305,0.415,0.18,-7.070000000000011,0.0,0.0,0.0,0.015
stage1g_single_agent_delivery_obstacles,7,1,223553,3312,1,300,240,1,2,232.80300903320312,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,145,22,25,3,1.0,4,0.1793103448275862,0.2413793103448276,0.09655172413793103,-2.9400000000000004,0.0,0.0,0.0,0.027586206896551724
stage1g_single_agent_delivery_obstacles,7,1,223691,3313,1,300,240,1,2,232.85354614257812,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,138,12,24,12,1.0,4,0.2028985507246377,0.2391304347826087,0.15217391304347827,-3.045000000000001,0.0,0.0,0.0,0.028985507246376812
stage1g_single_agent_delivery_obstacles,7,1,223774,3314,1,300,240,1,2,231.28750610351562,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,83,3,7,4,1.0,4,0.18072289156626506,0.3253012048192771,0.12048192771084337,-2.2400000000000007,0.0,0.0,0.0,0.04819277108433735
stage1g_single_agent_delivery_obstacles,7,1,223908,3315,1,300,240,1,2,230.5625,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,134,1,20,19,1.0,5,0.208955223880597,0.27611940298507465,0.1417910447761194,-3.2549999999999994,0.0,0.0,0.0,0.029850746268656716
stage1g_single_agent_delivery_obstacles,7,1,224038,3316,1,300,240,1,2,231.92933654785156,4.0,4.0,4.0,0.1258741258741259,0.0,0,0,0,130,3,21,18,1.0,8,0.26153846153846155,0.34615384615384615,0.15384615384615385,-3.8499999999999988,0.0,0.0,0.0,0.03076923076923077
stage1g_single_agent_delivery_obstacles,7,1,224142,3317,1,300,240,1,2,233.58970642089844,4.0,4.0,4.0,0.0979020979020979,0.0,0,0,0,104,2,29,27,1.0,3,0.23076923076923078,0.27884615384615385,0.11538461538461539,-2.4500000000000006,0.0,0.0,0.0,0.038461538461538464
stage1g_single_agent_delivery_obstacles,7,1,224276,3318,1,300,240,1,2,231.68453979492188,4.0,4.0,4.0,0.11888111888111888,0.0,0,0,0,134,2,20,18,1.0,7,0.1417910447761194,0.2537313432835821,0.08208955223880597,-2.7649999999999997,0.0,0.0,0.0,0.029850746268656716
stage1g_single_agent_delivery_obstacles,7,1,224397,3319,1,300,240,1,2,229.96884155273438,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,121,16,44,28,1.0,5,0.371900826446281,0.4049586776859504,0.19834710743801653,-4.27,0.0,0.0,0.0,0.03305785123966942
stage1g_single_agent_delivery_obstacles,7,1,224504,3320,1,300,240,1,2,233.4009246826172,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,107,14,25,11,1.0,3,0.18691588785046728,0.2523364485981308,0.11214953271028037,-2.310000000000001,0.0,0.0,0.0,0.037383177570093455
stage1g_single_agent_delivery_obstacles,7,1,224642,3321,1,300,240,1,2,232.56280517578125,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,138,3,5,2,1.0,3,0.13768115942028986,0.18840579710144928,0.06521739130434782,-2.1350000000000002,0.0,0.0,0.0,0.028985507246376812
stage1g_single_agent_delivery_obstacles,7,1,224822,3322,1,300,240,1,2,225.5629425048828,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,180,41,55,14,1.0,9,0.12222222222222222,0.23333333333333334,0.1,-3.5699999999999985,0.0,0.0,0.0,0.022222222222222223
stage1g_single_agent_delivery_obstacles,7,1,224964,3323,1,300,240,1,2,234.73007202148438,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,142,15,17,2,1.0,2,0.1056338028169014,0.13380281690140844,0.04225352112676056,-1.5400000000000003,0.0,0.0,0.0,0.028169014084507043
stage1g_single_agent_delivery_obstacles,7,1,225094,3324,1,300,240,1,2,232.71791076660156,4.0,4.0,4.0,0.0979020979020979,0.0,0,0,0,130,2,21,19,1.0,6,0.2076923076923077,0.2923076923076923,0.06923076923076923,-2.974999999999999,0.0,0.0,0.0,0.03076923076923077
stage1g_single_agent_delivery_obstacles,7,1,225205,3325,1,300,240,1,2,230.67779541015625,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,111,3,33,30,1.0,4,0.34234234234234234,0.43243243243243246,0.12612612612612611,-3.849999999999998,0.0,0.0,0.0,0.036036036036036036
stage1g_single_agent_delivery_obstacles,7,1,225299,3326,1,300,240,1,2,231.7028045654297,4.0,4.0,4.0,0.055944055944055944,0.0,0,0,0,94,2,8,6,1.0,3,0.0425531914893617,0.19148936170212766,0.0851063829787234,-1.5400000000000005,0.0,0.0,0.0,0.0425531914893617
stage1g_single_agent_delivery_obstacles,7,1,225441,3327,1,300,240,1,2,228.64633178710938,4.0,4.0,4.0,0.04895104895104895,0.0,0,0,0,142,10,16,6,1.0,4,0.1267605633802817,0.2535211267605634,0.11971830985915492,-3.1149999999999998,0.0,0.0,0.0,0.028169014084507043
stage1g_single_agent_delivery_obstacles,7,1,225518,3328,1,300,240,1,2,233.83885192871094,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,77,2,11,9,1.0,3,0.2077922077922078,0.2857142857142857,0.09090909090909091,-1.7850000000000006,0.0,0.0,0.0,0.05194805194805195
stage1g_single_agent_delivery_obstacles,7,1,225693,3329,1,300,240,1,2,230.1233367919922,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,175,27,49,22,1.0,10,0.25142857142857145,0.33714285714285713,0.19428571428571428,-5.320000000000004,0.0,0.0,0.0,0.022857142857142857
stage1g_single_agent_delivery_obstacles,7,1,225868,3330,1,300,240,1,2,221.35037231445312,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,175,3,50,47,1.0,9,0.49142857142857144,0.5542857142857143,0.2857142857142857,-8.540000000000015,0.0,0.0,0.0,0.022857142857142857
stage1g_single_agent_delivery_obstacles,7,1,226047,3331,1,300,240,1,2,232.05905151367188,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,179,49,73,24,1.0,7,0.20670391061452514,0.2737430167597765,0.08379888268156424,-3.954999999999998,0.0,0.0,0.0,0.0223463687150838
stage1g_single_agent_delivery_obstacles,7,1,226247,3332,1,300,240,1,2,83.65032196044922,3.0,3.0,2.0,0.06993006993006994,0.0,0,0,1,200,2,66,64,0.6666666666666666,13,0.42,0.58,0.215,-9.625000000000021,0.0,0.0,0.0,0.01
stage1g_single_agent_delivery_obstacles,7,1,226403,3333,1,300,240,1,2,226.60098266601562,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,156,2,30,28,1.0,6,0.20512820512820512,0.32051282051282054,0.1282051282051282,-4.199999999999998,0.0,0.0,0.0,0.02564102564102564
stage1g_single_agent_delivery_obstacles,7,1,226545,3334,1,300,240,1,2,233.87916564941406,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,142,26,28,2,1.0,4,0.13380281690140844,0.18309859154929578,0.09154929577464789,-2.2750000000000004,0.0,0.0,0.0,0.028169014084507043
stage1g_single_agent_delivery_obstacles,7,1,226728,3335,1,300,240,1,2,230.144775390625,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,183,58,83,25,1.0,6,0.14754098360655737,0.2185792349726776,0.060109289617486336,-3.184999999999999,0.0,0.0,0.0,0.02185792349726776
stage1g_single_agent_delivery_obstacles,7,1,226826,3336,1,300,240,1,2,229.6134033203125,4.0,4.0,4.0,0.055944055944055944,0.0,0,0,0,98,3,25,22,1.0,5,0.2755102040816326,0.40816326530612246,0.1836734693877551,-3.4299999999999997,0.0,0.0,0.0,0.04081632653061224
stage1g_single_agent_delivery_obstacles,7,1,226940,3337,1,300,240,1,2,232.8348388671875,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,114,1,9,8,1.0,4,0.12280701754385964,0.19298245614035087,0.12280701754385964,-2.0300000000000002,0.0,0.0,0.0,0.03508771929824561
stage1g_single_agent_delivery_obstacles,7,1,227075,3338,1,300,240,1,2,228.01393127441406,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,135,3,35,32,1.0,11,0.1925925925925926,0.3333333333333333,0.14074074074074075,-3.814999999999998,0.0,0.0,0.0,0.02962962962962963
stage1g_single_agent_delivery_obstacles,7,1,227199,3339,1,300,240,1,2,226.72488403320312,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,124,4,22,18,1.0,6,0.1693548387096774,0.3467741935483871,0.08870967741935484,-3.394999999999999,0.0,0.0,0.0,0.03225806451612903
stage1g_single_agent_delivery_obstacles,7,1,227311,3340,1,300,240,1,2,231.10052490234375,4.0,4.0,4.0,0.11888111888111888,0.0,0,0,0,112,3,28,25,1.0,7,0.25892857142857145,0.375,0.09821428571428571,-3.3249999999999975,0.0,0.0,0.0,0.03571428571428571
stage1g_single_agent_delivery_obstacles,7,1,227406,3341,1,300,240,1,2,233.82583618164062,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,95,2,21,19,1.0,3,0.25263157894736843,0.30526315789473685,0.10526315789473684,-2.3800000000000003,0.0,0.0,0.0,0.042105263157894736
stage1g_single_agent_delivery_obstacles,7,1,227502,3342,1,300,240,1,2,233.92974853515625,4.0,4.0,4.0,0.11888111888111888,0.0,0,0,0,96,11,23,12,1.0,5,0.15625,0.2604166666666667,0.07291666666666667,-1.9950000000000006,0.0,0.0,0.0,0.041666666666666664
stage1g_single_agent_delivery_obstacles,7,1,227641,3343,1,300,240,1,2,231.61911010742188,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,139,31,65,34,1.0,6,0.2589928057553957,0.34532374100719426,0.12949640287769784,-3.9899999999999975,0.0,0.0,0.0,0.02877697841726619
stage1g_single_agent_delivery_obstacles,7,1,227757,3344,1,300,240,1,2,228.67922973632812,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,116,2,9,7,1.0,6,0.3017241379310345,0.4482758620689655,0.10344827586206896,-4.059999999999997,0.0,0.0,0.0,0.034482758620689655
stage1g_single_agent_delivery_obstacles,7,1,227952,3345,1,300,240,1,2,225.1651611328125,4.0,4.0,4.0,0.13986013986013987,0.0,0,0,0,195,28,65,37,1.0,6,0.28205128205128205,0.4,0.03076923076923077,-5.6700000000000035,0.0,0.0,0.0,0.020512820512820513
stage1g_single_agent_delivery_obstacles,7,1,228059,3346,1,300,240,1,2,231.43174743652344,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,107,16,33,17,1.0,5,0.09345794392523364,0.21495327102803738,0.08411214953271028,-1.9250000000000005,0.0,0.0,0.0,0.037383177570093455
stage1g_single_agent_delivery_obstacles,7,1,228224,3347,1,300,240,1,2,227.12469482421875,4.0,4.0,4.0,0.11888111888111888,0.0,0,0,0,165,6,39,33,1.0,7,0.24848484848484848,0.3393939393939394,0.09696969696969697,-4.4799999999999995,0.0,0.0,0.0,0.024242424242424242
stage1g_single_agent_delivery_obstacles,7,1,228310,3348,1,300,240,1,2,232.2961883544922,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,86,2,16,14,1.0,4,0.20930232558139536,0.313953488372093,0.10465116279069768,-2.205000000000001,0.0,0.0,0.0,0.046511627906976744
stage1g_single_agent_delivery_obstacles,7,1,228423,3349,1,300,240,1,2,231.9600372314453,4.0,4.0,4.0,0.11188811188811189,0.0,0,0,0,113,17,36,19,1.0,4,0.25663716814159293,0.3274336283185841,0.09734513274336283,-2.9749999999999988,0.0,0.0,0.0,0.035398230088495575
stage1g_single_agent_delivery_obstacles,7,1,228508,3350,1,300,240,1,2,232.07875061035156,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,85,2,13,11,1.0,3,0.23529411764705882,0.35294117647058826,0.058823529411764705,-2.275000000000001,0.0,0.0,0.0,0.047058823529411764
stage1g_single_agent_delivery_obstacles,7,1,228638,3351,1,300,240,1,2,233.71327209472656,4.0,4.0,4.0,0.1048951048951049,0.0,0,0,0,130,35,53,18,1.0,5,0.16153846153846155,0.23076923076923078,0.09230769230769231,-2.5199999999999996,0.0,0.0,0.0,0.03076923076923077
stage1g_single_agent_delivery_obstacles,7,1,228798,3352,1,300,240,1,2,230.54856872558594,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,160,19,57,38,1.0,5,0.2125,0.26875,0.1,-3.569999999999999,0.0,0.0,0.0,0.025
stage1g_single_agent_delivery_obstacles,7,1,228900,3353,1,300,240,1,2,233.8017120361328,4.0,4.0,4.0,0.09090909090909091,0.0,0,0,0,102,2,5,3,1.0,3,0.24509803921568626,0.29411764705882354,0.09803921568627451,-2.45,0.0,0.0,0.0,0.0392156862745098
stage1g_single_agent_delivery_obstacles,7,1,228994,3354,1,300,240,1,2,232.17593383789062,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,94,5,15,10,1.0,4,0.24468085106382978,0.3404255319148936,0.1595744680851064,-2.7649999999999997,0.0,0.0,0.0,0.0425531914893617
stage1g_single_agent_delivery_obstacles,7,1,229090,3355,1,300,240,1,2,231.93789672851562,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,96,8,21,13,1.0,4,0.3020833333333333,0.375,0.14583333333333334,-3.01,0.0,0.0,0.0,0.041666666666666664
stage1g_single_agent_delivery_obstacles,7,1,229185,3356,1,300,240,1,2,233.1980438232422,4.0,4.0,4.0,0.06293706293706294,0.0,0,0,0,95,3,21,18,1.0,4,0.2631578947368421,0.3473684210526316,0.16842105263157894,-2.8699999999999997,0.0,0.0,0.0,0.042105263157894736
stage1g_single_agent_delivery_obstacles,7,1,229306,3357,1,300,240,1,2,231.75750732421875,4.0,4.0,4.0,0.07692307692307693,0.0,0,0,0,121,19,48,29,1.0,6,0.30578512396694213,0.38016528925619836,0.1322314049586777,-3.7799999999999985,0.0,0.0,0.0,0.03305785123966942
stage1g_single_agent_delivery_obstacles,7,1,229392,3358,1,300,240,1,2,233.89901733398438,4.0,4.0,4.0,0.06993006993006994,0.0,0,0,0,86,2,9,7,1.0,3,0.23255813953488372,0.3023255813953488,0.12790697674418605,-2.2050000000000005,0.0,0.0,0.0,0.046511627906976744
stage1g_single_agent_delivery_obstacles,7,1,229572,3359,1,300,240,1,2,230.2303466796875,4.0,4.0,4.0,0.16083916083916083,0.0,0,0,0,180,3,26,23,1.0,9,0.32222222222222224,0.39444444444444443,0.10555555555555556,-5.635000000000003,0.0,0.0,0.0,0.022222222222222223
stage1g_single_agent_delivery_obstacles,7,1,229682,3360,1,300,240,1,2,231.563232421875,4.0,4.0,4.0,0.08391608391608392,0.0,0,0,0,110,3,10,7,1.0,5,0.24545454545454545,0.33636363636363636,0.1,-2.974999999999999,0.0,0.0,0.0,0.03636363636363636
